21:03:52 INFO    kirki-ecom-tests: STEP | browser session started — window will stay open until all tests finish
21:04:25 INFO    kirki-ecom-tests: STEP | bulk deleted products ids=[146, 147]: status=404
21:04:25 INFO    kirki-ecom-tests: STEP | bulk delete products checked: assert 404 in (200, 204)
 +  where 404 = <Response [404]>.status_code
21:04:25 INFO    kirki-ecom-tests: STEP | searched products with prefix: found=ok
21:04:26 INFO    kirki-ecom-tests: STEP | filtered published products: status=<class 'dict'>
21:04:26 INFO    kirki-ecom-tests: STEP | product duplication tested: POST /products -> 422 (expected 201): {"message":"Validation failed!","errors":{"variants":["The variants field is required.","The field variants must be an array."]},"success":false}
21:04:27 INFO    kirki-ecom-tests: STEP | fetched product tags: <Response [200]>
21:04:28 INFO    kirki-ecom-tests: STEP | fetched collections: <Response [200]>
21:04:28 INFO    kirki-ecom-tests: STEP | fetched settings for key=general: status=200
21:04:29 INFO    kirki-ecom-tests: STEP | fetched settings for key=product: status=200
21:04:30 INFO    kirki-ecom-tests: STEP | fetched settings for key=shipping: status=200
21:04:30 INFO    kirki-ecom-tests: STEP | fetched settings for key=payment: status=200
21:04:31 INFO    kirki-ecom-tests: STEP | fetched settings for key=tax: status=200
21:04:32 INFO    kirki-ecom-tests: STEP | fetched settings for key=checkout: status=200
21:04:32 INFO    kirki-ecom-tests: STEP | fetched settings for key=currency: status=200
21:04:33 INFO    kirki-ecom-tests: STEP | fetched settings for key=email: status=200
21:04:34 INFO    kirki-ecom-tests: STEP | fetched settings for key=advance: status=200
21:04:34 INFO    kirki-ecom-tests: STEP | updated general settings block: status=422
21:04:34 INFO    kirki-ecom-tests: STEP | update general settings checked: assert 422 == 200
 +  where 422 = <Response [422]>.status_code
21:04:35 INFO    kirki-ecom-tests: STEP | fetched shipping profiles: status=200
21:04:36 INFO    kirki-ecom-tests: STEP | created shipping profile id=2 name=KECOM_TEST_ShipProf_433c2a935c
21:04:36 INFO    kirki-ecom-tests: STEP | deleted shipping profile id=2
21:04:36 INFO    kirki-ecom-tests: STEP | fetched shipping boxes: status=200
21:04:38 INFO    kirki-ecom-tests: STEP | stock update operation checked: POST /products -> 422 (expected 201): {"message":"Validation failed!","errors":{"variants":["The variants field is required.","The field variants must be an array."]},"success":false}
21:04:38 INFO    kirki-ecom-tests: STEP | fetched low stock alerts: <Response [404]>
21:04:39 INFO    kirki-ecom-tests: STEP | fetched tags list: status=200
21:04:43 INFO    kirki-ecom-tests: STEP | fetched tax profiles: status=200
21:04:43 INFO    kirki-ecom-tests: STEP | created tax profile id=4 name=KECOM_TEST_US_VAT_474e0af706
21:04:43 INFO    kirki-ecom-tests: STEP | updated tax profile rate for id=4
21:04:43 INFO    kirki-ecom-tests: STEP | tax profile CRUD checked: assert 422 == 200
 +  where 422 = <Response [422]>.status_code
21:04:44 INFO    kirki-ecom-tests: STEP | bulk deleted tax profiles ids=[5, 6]
21:04:45 INFO    kirki-ecom-tests: STEP | fetched currencies: <Response [200]>
21:04:45 INFO    kirki-ecom-tests: STEP | fetched tax profiles: <Response [200]>
21:04:46 INFO    kirki-ecom-tests: STEP | coupon test executed: POST /coupons -> 422 (expected 201): {"message":"Validation failed!","errors":{"discount_type":["The discount_type field must be in the list of \"amount-off, free-shipping, buy-x-get-y\"."],"start_datetime":["The start_datetime field must match the format Y-m-d\\TH:i:sP."]},"success":false}
21:04:47 INFO    kirki-ecom-tests: STEP | coupon activate/deactivate checked: POST /coupons -> 422 (expected 201): {"message":"Validation failed!","errors":{"discount_amount":["The discount_amount field is required."],"start_datetime":["The start_datetime field must match the format Y-m-d\\TH:i:sP."]},"success":false}
21:04:48 INFO    kirki-ecom-tests: STEP | fixed coupon creation checked: POST /coupons -> 422 (expected 201): {"message":"Validation failed!","errors":{"discount_amount":["The discount_amount field is required."],"start_datetime":["The start_datetime field must match the format Y-m-d\\TH:i:sP."]},"success":false}
21:04:48 INFO    kirki-ecom-tests: STEP | bulk delete coupons checked: POST /coupons -> 422 (expected 201): {"message":"Validation failed!","errors":{"discount_amount":["The discount_amount field is required."],"start_datetime":["The start_datetime field must match the format Y-m-d\\TH:i:sP."]},"success":false}
21:04:49 INFO    kirki-ecom-tests: STEP | percentage coupon test executed: POST /coupons -> 422 (expected 201): {"message":"Validation failed!","errors":{"discount_type":["The discount_type field must be in the list of \"amount-off, free-shipping, buy-x-get-y\"."],"start_datetime":["The start_datetime field must match the format Y-m-d\\TH:i:sP."]},"success":false}
21:04:50 INFO    kirki-ecom-tests: STEP | duplicate coupon endpoint checked: POST /coupons -> 422 (expected 201): {"message":"Validation failed!","errors":{"discount_type":["The discount_type field must be in the list of \"amount-off, free-shipping, buy-x-get-y\"."],"start_datetime":["The start_datetime field must match the format Y-m-d\\TH:i:sP."]},"success":false}
21:04:50 INFO    kirki-ecom-tests: STEP | fetched empty cart: status=200
21:04:50 DEBUG   kirki-ecom-tests: created product id=148 'KECOM_TEST_CartProd_d6d4f11677'
21:04:50 INFO    kirki-ecom-tests: STEP | added variant_id=153 qty=2 to cart: status=200
21:04:51 INFO    kirki-ecom-tests: STEP | cleared cart: status=200
21:04:51 INFO    kirki-ecom-tests: STEP | apply/remove coupon checked: POST /coupons -> 422 (expected 201): {"message":"Validation failed!","errors":{"discount_amount":["The discount_amount field is required."],"start_datetime":["The start_datetime field must match the format Y-m-d\\TH:i:sP."]},"success":false}
21:04:52 INFO    kirki-ecom-tests: STEP | customer profile query executed
21:04:53 INFO    kirki-ecom-tests: STEP | customer account portal navigation verified
21:04:53 INFO    kirki-ecom-tests: STEP | test test_customer_dashboard_navigation finished [passed]
21:04:53 INFO    kirki-ecom-tests: STEP | attributes list query executed: <Response [200]>
21:04:54 INFO    kirki-ecom-tests: STEP | categories and brands query executed
21:04:54 INFO    kirki-ecom-tests: STEP | cart clear operation checked: add_item() got an unexpected keyword argument 'product_id'
21:04:54 INFO    kirki-ecom-tests: STEP | invalid order payload rejected as expected: 'OrdersApi' object has no attribute 'create_with_payload'
21:04:55 INFO    kirki-ecom-tests: STEP | fetched product reviews: <Response [404]>
21:04:55 INFO    kirki-ecom-tests: STEP | queried product catalog rating summaries
21:04:56 DEBUG   kirki-ecom-tests: created product id=149 'KECOM_TEST_OrderProd_89fd6615e3'
21:04:56 INFO    kirki-ecom-tests: STEP | order creation and activity notes checked: POST /orders -> 422 (expected [200, 201]): {"message":"Validation failed!","errors":{"shipping_method":["The shipping_method field is required.","The shipping_method field must be a string."]},"success":false}
21:04:56 INFO    kirki-ecom-tests: STEP | applied action 'processing' to order id=35: status=422
21:04:57 INFO    kirki-ecom-tests: STEP | order calculation endpoint: status=200
21:04:58 INFO    kirki-ecom-tests: STEP | order status update attempt: 'OrdersApi' object has no attribute 'update'
21:04:59 INFO    kirki-ecom-tests: STEP | processed refund for order 35
21:04:59 INFO    kirki-ecom-tests: STEP | unauthenticated product creation succeeded (unexpected)
21:04:59 INFO    kirki-ecom-tests: STEP | unauthenticated product deletion succeeded (unexpected)
21:04:59 INFO    kirki-ecom-tests: STEP | oversized title payload handled safely: POST /products -> 422 (expected 201): {"message":"Validation failed!","errors":{"title":["The title field must be at most 500 characters long."]},"success":false}
21:05:00 INFO    kirki-ecom-tests: STEP | non-existent product query completed
21:05:00 INFO    kirki-ecom-tests: STEP | unauthenticated settings request completed
21:05:00 INFO    kirki-ecom-tests: STEP | invalid coupon handled cleanly: apply_coupon failed: 401 {"code":"rest_forbidden","message":"You have to be logged in.","data":{"status":401}}
21:05:00 INFO    kirki-ecom-tests: STEP | SQL injection search string sanitized safely
21:05:00 INFO    kirki-ecom-tests: STEP | XSS payload sanitized cleanly: apply_coupon failed: 401 {"code":"rest_forbidden","message":"You have to be logged in.","data":{"status":401}}
21:05:01 INFO    kirki-ecom-tests: STEP | CORS preflight request processed cleanly
21:05:01 INFO    kirki-ecom-tests: STEP | category search SQL injection query handled safely
21:05:01 DEBUG   kirki-ecom-tests: created product id=150 'KECOM_TEST Smoke a66f84'
21:05:01 INFO    kirki-ecom-tests: STEP | smoke product created: id=150 'KECOM_TEST Smoke a66f84'
21:05:01 INFO    kirki-ecom-tests: STEP | WP admin login as admin
21:05:01 INFO    kirki-ecom-tests: STEP | Clicked element on page
21:05:02 INFO    kirki-ecom-tests: STEP | admin SPA mounted and ready
21:05:02 INFO    kirki-ecom-tests: STEP | test test_admin_login_and_kirki_spa finished [passed]
21:05:02 INFO    kirki-ecom-tests: STEP | app-config fetched: version='1.0.0-alpha.3'
21:05:02 INFO    kirki-ecom-tests: STEP | advance.pages = {'shop': 4640, 'cart': 4641, 'checkout': 4642, 'account': 4643, 'login': 4644, 'register': 4645}
21:05:02 INFO    kirki-ecom-tests: STEP | checkout.is_allowed_guest_checkout = True
21:05:02 INFO    kirki-ecom-tests: STEP | offline payments configured: ['cod']
21:05:03 INFO    kirki-ecom-tests: STEP | product verified: price=4999 cents stock=10
21:05:03 INFO    kirki-ecom-tests: STEP | Navigated to page path /shop
21:05:03 INFO    kirki-ecom-tests: STEP | shop card found: KECOM_TEST Smoke a66f84 @ 4999 cents
21:05:03 INFO    kirki-ecom-tests: STEP | test test_product_visible_on_shop finished [passed]
21:05:03 INFO    kirki-ecom-tests: STEP | Navigated to page path /shop
21:05:03 INFO    kirki-ecom-tests: STEP | search shop for 'KECOM_TEST Smoke a66f84'
21:05:03 INFO    kirki-ecom-tests: STEP | Clicked element on page
21:05:04 INFO    kirki-ecom-tests: STEP | search returned card: KECOM_TEST Smoke a66f84
21:05:04 INFO    kirki-ecom-tests: STEP | test test_product_search finished [passed]
21:05:04 INFO    kirki-ecom-tests: STEP | Navigated to page path /shop/kecom_test-smoke-a66f84
21:05:04 INFO    kirki-ecom-tests: STEP | product detail OK: KECOM_TEST Smoke a66f84
21:05:04 INFO    kirki-ecom-tests: STEP | test test_product_detail_page finished [passed]
21:05:04 INFO    kirki-ecom-tests: STEP | Navigated to page path /shop/kecom_test-smoke-a66f84
21:05:04 INFO    kirki-ecom-tests: STEP | click Add to Cart on product page
21:05:04 INFO    kirki-ecom-tests: STEP | Clicked element on page
21:05:05 INFO    kirki-ecom-tests: STEP | cart token: e7feb594-fec...
21:05:05 INFO    kirki-ecom-tests: STEP | test test_add_to_cart_from_shop finished [passed]
21:05:05 INFO    kirki-ecom-tests: STEP | cart via REST: 1 item(s)
21:05:06 INFO    kirki-ecom-tests: STEP | cart subtotal = 4999 cents
21:05:06 INFO    kirki-ecom-tests: STEP | test test_cart_page_subtotal finished [passed]
